Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
5407.91.09,,,Other,Free,Free
,01D,m2,Containing wool or fine animal hair,,
,09K,m2,Other,,
5407.92,,,Dyed:,,
5407.92.01,00K,m2,Of polypropylene or polyethylene fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5407.92.09,,,Other,Free,Free
,01J,m2,Containing wool or fine animal hair,,
,09D,m2,Other,,
5407.93,,,Of yarns of different colours:,,
5407.93.01,00D,m2,Of polypropylene or polyethylene fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5407.93.09,,,Other,Free,Free
,01C,m2,Containing wool or fine animal hair,,
,09J,m2,Other,,
5407.94,,,Printed:,,
5407.94.01,00J,m2,Of polypropylene or polyethylene fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5407.94.09,,,Other,Free,Free
,01H,m2,Containing wool or fine animal hair,,
,09C,m2,Other,,
54.08,,,"Woven fabrics of artificial filament yarn, including woven fabrics",,
,,,obtained from materials of heading 54.05:,,
5408.10.00,,,Woven fabrics obtained from high tenacity yarn of viscose rayon,Free,Free
,01A,m2,Containing 85% or more by weight of artificial fibres,,
,09G,m2,Containing less than 85% by weight of artificial fibres,,
,,,"Other woven fabrics, containing 85% or more by weight of artificial",,
,,,filament or strip or the like:,,
5408.21.00,,,Unbleached or bleached,Free,Free
,01K,m2, Linings,,
,,, Other:,,
,11G,m2,Containing wool or fine animal hair,,
,19B,m2,Other,,
5408.22.00,,,Dyed,Free,Free
,01D,m2, Linings,,
,,, Other:,,
,11A,m2,Containing wool or fine animal hair,,
,19G,m2,Other,,
5408.23.00,,,Of yarns of different colours,Free,Free
,01J,m2, Linings,,
,,, Other:,,
,11F,m2,Containing wool or fine animal hair,,
,19A,m2,Other,,
,,,"Woven fabrics of artificial filament yarn, including, etc.‚continued",,
,,,Other woven fabrics‚continued,,
5408.24.00,,,Printed,Free,Free
,01C,m2, Linings,,
,,, Other:,,
,11L,m2,Containing wool or fine animal hair,,
,19F,m2,Other,,
,,,Other woven fabrics:,,
5408.31.00,,,Unbleached or bleached,Free,Free
,01C,m2, Linings,,
,,, Other:,,
,11L,m2,Containing wool or fine animal hair,,
,19F,m2,Other,,
5408.32.00,,,Dyed,Free,Free
,01H,m2, Linings,,
,,, Other:,,
,11E,m2,Containing wool or fine animal hair,,
,19L,m2,Other,,
5408.33.00,,,Of yarns of different colours,Free,Free
,01B,m2, Linings,,
,,, Other:,,
,11K,m2,Containing wool or fine animal hair,,
,19E,m2,Other,,
5408.34.00,,,Printed,Free,Free
,01G,m2, Linings,,
,,, Other:,,
,11D,m2,Containing wool or fine animal hair,,
,19K,m2,Other,,
55.01,,,Synthetic filament tow:,,
,,,Of nylon or other polyamides:,,
5501.11.00,00G,kg,Of aramids,Free,Free
5501.19.00,00C,kg,Other,Free,Free
5501.20.00,00F,kg,Of polyesters,Free,Free
5501.30.00,00K,kg,‚ÄìAcrylic or modacrylic,Free,Free
5501.40.00,00C,kg,Of polypropylene,Free,Free
5501.90.00,10J,kg,Other,Free,Free
55.02,,,Artificial filament tow,,
5502.10.00,00L,kg,Of cellulose acetate,Free,Free
5502.90.00,00K,kg,Other,Free,Free
55.03,,,"Synthetic staple fibres, not carded, combed or otherwise processed for",,
,,,spinning:,,
,,,Of nylon or other polyamides:,,
5503.11.00,00C,kg,Of aramids,Free,Free
5503.19.00,00K,kg,Other,Free,Free
5503.20.00,00B,kg,Of polyesters,Free,Free
5503.30.00,00F,kg,‚ÄìAcrylic or modacrylic,Free,Free
5503.40.00,00K,kg,Of polypropylene,Free,Free
5503.90.00,00H,kg,Other,Free,Free
55.04,,,"Artificial staple fibres, not carded, combed or otherwise processed for",,
,,,spinning:,,
5504.10.00,00G,kg,Of viscose rayon,Free,Free
5504.90.00,00F,kg,Other,Free,Free
55.05,,,"Waste (including noils, yarn waste and garnetted stock) of man-made",,
,,,fibres:,,
5505.10.00,00E,kg,Of synthetic fibres,Free,Free
5505.20.00,00J,kg,Of artificial fibres,Free,Free
55.06,,,"Synthetic staple fibres, carded, combed or otherwise processed for",,
,,,spinning:,,
5506.10.00,00C,kg,Of nylon or other polyamides,Free,Free
5506.20.00,00G,kg,Of polyesters,Free,Free
5506.30.00,00L,kg,‚ÄìAcrylic or modacrylic,Free,Free
5506.40.00,00D,kg,Of polypropylene,Free,Free
5506.90.00,10K,kg,Other,Free,Free
55.07,,,,,
5507.00.00,00H,kg,"Artificial staple fibres, carded, combed or otherwise processed for",,
,,,spinning,Free,Free
55.08,,,"Sewing thread of man-made staple fibres, whether or not put up for",,
,,,retail sale:,,
5508.10.00,,,Of synthetic staple fibres,Free,Free
,01H,kg,Containing 85% or more by weight of staple synthetic fibres,,
,,,Containing less than 85% by weight of staple synthetic fibres:,,
,11E,kg,Mixed mainly or solely with cotton,,
,19L,kg,Mixed mainly or solely with wool or fine animal hair,,
,29H,kg,Mixed mainly or solely with fibres other than,,
,,,"cotton, wool or fine animal hair",,
5508.20.00,,,Of artificial staple fibres,Free,Free
,01A,kg,Containing 85% or more by weight of staple artificial fibres,,
,,,Containing less than 85% by weight of staple artificial fibres:,,
,11J,kg,Mixed mainly or solely with cotton,,
,19D,kg,Mixed mainly or solely with wool or fine animal hair,,
,29A,kg,Mixed mainly or solely with fibres other than,,
,,,"cotton, wool or fine animal hair",,
55.09,,,"Yarn (other than sewing thread) of synthetic staple fibres, not put up",,
,,,for retail sale:,,
,,,Containing 85% or more by weight of staple fibres of nylon or other,,
,,,polyamides:,,
5509.11.00,00B,kg,Single yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
5509.12.00,00G,kg,Multiple (folded) or cabled yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Containing 85% or more by weight of polyester staple fibres:,,
5509.21.00,00F,kg,Single yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5509.22.00,00L,kg,Multiple (folded) or cabled yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Containing 85% or more by weight of acrylic or modacrylic staple fibres:,,
5509.31.00,00K,kg,Single yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5509.32.00,,,Multiple (folded) or cabled yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01B,kg,Mixed mainly or solely with wool,,
,09H,kg,Other,,
,,,"Other yarn, containing 85% or more by weight of synthetic staple fibres:",,
5509.41.00,00C,kg,Single yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5509.42.00,00H,kg,Multiple (folded) or cabled yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Other yarn, of polyester staple fibres:",,
5509.51.00,00G,kg,Mixed mainly or solely with artificial staple fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5509.52.00,00A,kg,Mixed mainly or solely with wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5509.53.00,00F,kg,Mixed mainly or solely with cotton,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5509.59.00,00C,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Yarn (other than sewing thread) of synthetic staple, etc.‚continued",,
,,,"Other yarn, of acrylic or modacrylic staple fibres:",,
5509.61.00,00L,kg,Mixed mainly or solely with wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5509.62.00,00E,kg,Mixed mainly or solely with cotton,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5509.69.00,00G,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other yarn:,,
5509.91.00,00A,kg,Mixed mainly or solely with wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5509.92.00,00F,kg,Mixed mainly or solely with cotton,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
5509.99.00,00H,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
55.1,,,"Yarn (other than sewing thread) of artificial staple fibres, not put up",,
,,,for retail sale:,,
,,,Containing 85% or more by weight of artificial staple fibres:,,
5510.11.00,00F,kg,Single yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5510.12.00,00L,kg,Multiple (folded) or cabled yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5510.20.00,00E,kg,"Other yarn, mixed mainly or solely with wool or fine animal hair",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
5510.30.00,00J,kg,"Other yarn, mixed mainly or solely with cotton",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5510.90.00,00L,kg,Other yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
55.11,,,"Yarn (other than sewing thread) of man-made staple fibres, put up for",,
,,,retail sale:,,
5511.10.00,00K,kg,"Of synthetic staple fibres, containing 85% or more by weight of such",,
,,,fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5511.20.00,00C,kg,"Of synthetic staple fibres, containing less than 85% by weight of such",,
,,,fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5511.30.00,00G,kg,Of artificial staple fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
55.12,,,"Woven fabrics of synthetic staple fibres, containing 85% or more by",,
,,,weight of synthetic staple fibres:,,
,,,Containing 85% or more by weight of polyester staple fibres:,,
5512.11.00,,,Unbleached or bleached,Free,Free
,01L,kg,Tyrecord fabrics,,
,11H,m2,Tickings,,
,19C,m2,Other,,
5512.19.00,,,Other,Free,Free
,01G,kg,Tyrecord fabrics,,
,11D,m2,Tickings,,
,19K,m2,Other,,
,,,Containing 85% or more by weight of acrylic or,,
,,,modacrylic staple fibres:,,
5512.21.00,,,Unbleached or bleached,Free,Free
,01D,kg,Tyrecord fabrics,,
,11A,m2,Tickings,,
,19G,m2,Other,,
5512.29.00,,,Other,Free,Free
,01L,kg,Tyrecord fabrics,,
,11H,m2,Tickings,,
,19C,m2,Other,,
,,,Other:,,
5512.91.00,,,Unbleached or bleached,Free,Free
,01K,kg,Tyrecord fabrics,,
,11G,m2,Tickings,,
,19B,m2,Other,,
5512.99.00,,,Other,Free,Free
,01F,kg,Tyrecord fabrics,,
,11C,m2,Tickings,,
,19J,m2,Other,,
55.13,,,"Woven fabrics of synthetic staple fibres, containing less than 85% by",,
,,,"weight of such fibres, mixed mainly or solely with cotton, of a weight",,
,,,not exceeding 170 g/m2:,,
,,,Unbleached or bleached:,,
5513.11.00,00L,m2,"Of polyester staple fibres, plain weave",Free,Free
5513.12.00,,,"3-thread or 4-thread twill, including cross twill, of polyester staple",,
,,,fibres,Free,Free
,01C,m2,Tickings,,
,09J,m2,Other,,
5513.13.00,,,Other woven fabrics of polyester staple fibres,Free,Free
,01H,kg,Tyrecord fabrics,,
,11E,m2,Tickings,,
,19L,m2,Other,,
5513.19.00,,,Other woven fabrics,Free,Free
,01E,kg,Tyrecord fabrics,,
,11B,m2,Tickings,,
,19H,m2,Other,,
,,,"Woven fabrics of synthetic staple fibres, containing, etc.‚continued",,
,,,Dyed:,,
5513.21.00,00D,m2,"Of polyester staple fibres, plain weave",Free,Free
5513.23.00,,,Other woven fabrics of polyester staple fibres,Free,Free
,,,"3-thread or 4-thread twill, including cross twill:",,
,10L,m2,Tickings,,
,17H,m2,Other,,
,,,Other:,,
,23B,kg,Tyrecord fabrics,,
,27E,m2,Tickings,,
,29A,m2,Other,,
5513.29.00,,,Other woven fabrics,Free,Free
,01J,kg,Tyrecord fabrics,,
,11F,m2,Tickings,,
,19A,m2,Other,,
,,,Of yarns of different colours:,,
5513.31.00,00H,m2,"Of polyester staple fibres, plain weave",Free,Free
5513.39.00,,,Other woven fabrics,Free,Free
,,,"3-thread or 4-thread twill, including cross twill, of polyester staple fibres:",,
,10A,m2,Tickings,,
,17J,m2,Other,,
,,,Other woven fabrics of polyester staple fibres:,,
,23C,kg,Tyrecord fabrics,,
,27F,m2,Tickings,,
,29B,m2,Other,,
,,,Other:,,
,31D,kg,Tyrecord fabrics,,
,33L,m2,Tickings,,
,39K,m2,Other,,
,,,Printed:,,
5513.41.00,00A,m2,"Of polyester staple fibres, plain weave",Free,Free
5513.49.00,,,Other woven fabrics,Free,Free
,,,"3-thread or 4-thread twill, including cross twill, of polyester staple fibres:",,
,10E,m2,Tickings,,
,17B,m2,Other,,
,,,Other woven fabrics of polyester staple fibres:,,
,23G,kg,Tyrecord fabrics,,
,27K,m2,Tickings,,
,29F,m2,Other,,
,,,Other:,,
,31H,kg,Tyrecord fabrics,,
,33D,m2,Tickings,,
,39C,m2,Other,,
55.14,,,"Woven fabrics of synthetic staple fibres, containing less than 85% by",,
,,,"weight of such fibres, mixed mainly or solely with cotton, of a weight",,
,,,exceeding 170 g/m2:,,
,,,Unbleached or bleached:,,
5514.11.00,00J,m2,"Of polyester staple fibres, plain weave",Free,Free
5514.12.00,,,"3-thread or 4-thread twill, including cross twill, of polyester staple",,
,,,fibres,Free,Free
,01A,m2,Tickings,,
,09G,m2,Other,,
5514.19.00,,,Other woven fabrics,Free,Free
,,,Of polyester staple fibres:,,
,10B,kg,Tyrecord fabrics,,
,15C,m2,Tickings,,
,21H,m2,Other,,
,,,Other:,,
,23D,kg,Tyrecord fabrics,,
,27G,m2,Tickings,,
,29C,m2,Other,,
,,,Dyed:,,
5514.21.00,00B,m2,"Of polyester staple fibres, plain weave",Free,Free
5514.22.00,,,"3-thread or 4-thread twill, including cross twill, of polyester staple",,
,,,fibres,Free,Free
,01E,m2,Tickings,,
,09L,m2,Other,,
,,,"Woven fabrics of synthetic staple fibres, containing, etc.‚continued",,
,,,Dyed‚continued,,
5514.23.00,,,Other woven fabrics of polyester staple fibres,Free,Free
,01K,kg,Tyrecord fabrics,,
,11G,m2,Tickings,,
,19B,m2,Other,,
5514.29.00,,,Other woven fabrics,Free,Free
,01G,kg,Tyrecord fabrics,,
,11D,m2,Tickings,,
,19K,m2,Other,,
5514.30.00,,,Of yarns of different colours,Free,Free
,10J,m2,"Of polyester staple fibres, plain weave",,
,,,"3-thread or 4-thread twill, including cross twill, of polyester staple fibres:",,
,15K,m2,Tickings,,
,19B,m2,Other,,
,,,Other woven fabrics of polyester staple fibres:,,
,23L,kg,Tyrecord fabrics,,
,27C,m2,Tickings,,
,29K,m2,Other,,
,,,Other woven fabrics:,,
,33H,kg,Tyrecord fabrics,,
,37L,m2,Tickings,,
,39G,m2,Other,,
,,,Printed:,,
5514.41.00,00K,m2,"Of polyester staple fibres, plain weave",Free,Free
5514.42.00,,,"3-thread or 4-thread twill, including cross twill, of polyester staple",,
,,,fibres,Free,Free
,01B,m2,Tickings,,
,09H,m2,Other,,
5514.43.00,,,Other woven fabrics of polyester staple fibres,Free,Free
,01G,kg,Tyrecord fabrics,,
,11D,m2,Tickings,,
,19K,m2,Other,,
5514.49.00,,,Other woven fabrics,Free,Free
,01D,kg,Tyrecord fabrics,,
,11A,m2,Tickings,,
,19G,m2,Other,,
55.15,,,Other woven fabrics of synthetic staple fibres:,,
,,,Of polyester staple fibres:,,
5515.11.00,,,Mixed mainly or solely with viscose rayon staple fibres,Free,Free
,01E,kg,Tyrecord fabrics,,
,11B,m2,Tickings,,
,19H,m2,Other,,
5515.12.00,,,Mixed mainly or solely with man-made filaments,Free,Free
,01K,kg,Tyrecord fabrics,,
,11G,m2,Tickings,,
,19B,m2,Other,,
5515.13,,,Mixed mainly or solely with wool or fine animal hair:,,
5515.13.11,,,"Tyrecord fabrics, tickings and fabrics containing less than 33% by",,
,,,weight of wool or fine animal hair or of a weight not exceeding,,
,,,150 g/m2,Free,Free
,01F,kg,Tyrecord fabrics,,
,11C,m2,Tickings,,
,19J,m2,Other,,
5515.13.29,00D,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5515.19.00,,,Other,Free,Free
,01A,kg,Tyrecord fabrics,,
,11J,m2,Tickings,,
,19D,m2,Other,,
,,,Of acrylic or modacrylic staple fibres:,,
5515.21.00,,,Mixed mainly or solely with man-made filaments,Free,Free
,01J,kg,Tyrecord fabrics,,
,11F,m2,Tickings,,
,19A,m2,Other,,
,,,Other woven fabrics of synthetic staple fibres‚continued,,
,,,Of acrylic or modacrylic staple fibres‚continued,,
5515.22,,,Mixed mainly or solely with wool or fine animal hair:,,
5515.22.11,,,"Tyrecord fabrics, tickings and fabrics containing less than 33% by",,
,,,weight of wool or fine animal hair or of a weight not exceeding,,
,,,150 g/m2,Free,Free
,01E,kg,Tyrecord fabrics,,
,11B,m2,Tickings,,
,19H,m2,Other,,
5515.22.29,00C,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5515.29.00,,,Other,Free,Free
,01E,kg,Tyrecord fabrics,,
,11B,m2,Tickings,,
,19H,m2,Other,,
,,,Other woven fabrics:,,
5515.91.00,,,Mixed mainly or solely with man-made filaments,Free,Free
,01D,kg,Tyrecord fabrics,,
,11A,m2,Tickings,,
,19G,m2,Other,,
5515.99,,,Other:,,
,,,Mixed mainly or solely with wool or fine animal hair:,,
5515.99.01,,,"Tyrecord fabrics, tickings and fabrics containing less than 33% by",,
,,,weight of wool or fine animal hair or of a weight not exceeding,,
,,,150 g/m2,Free,Free
,10F,kg,Tyrecord fabrics,,
,15G,m2,Tickings,,
,19K,m2,Other,,
5515.99.09,10G,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
5515.99.19,,,Other,Free,Free
,10B,kg,Tyrecord fabrics,,
,15C,m2,Tickings,,
,19F,m2,Other,,
55.16,,,Woven fabrics of artificial staple fibres:,,
,,,Containing 85% or more by weight of artificial staple fibres:,,
5516.11.00,,,Unbleached or bleached,Free,Free
,01C,kg,Tyrecord fabrics,,
,09J,m2,Tickings,,
,,,Other:,,
,11L,m2,Linings,,
,19F,m2,Other,,
5516.12.00,,,Dyed,Free,Free
,01H,kg,Tyrecord fabrics,,
,09C,m2,Tickings,,
,,,Other:,,
,11E,m2,Linings,,
,19L,m2,Other,,
5516.13.00,,,Of yarns of different colours,Free,Free
,01B,kg,Tyrecord fabrics,,
,09H,m2,Tickings,,
,,,Other:,,
,11K,m2,Linings,,
,19E,m2,Other,,
5516.14.00,,,Printed,Free,Free
,01G,kg,Tyrecord fabrics,,
,09B,m2,Tickings,,
,,,Other:,,
,11D,m2,Linings,,
,19K,m2,Other,,
,,,"Containing less than 85% by weight of artificial staple fibres, mixed",,
,,,mainly or solely with man-made filaments:,,
,,,Woven fabrics of artificial staple fibres‚continued,,
,,,"Containing less than 85% by weight of artificial staple, etc.‚continued",,
5516.21.00,,,Unbleached or bleached,Free,Free
,01G,kg,Tyrecord fabrics,,
,09B,m2,Tickings,,
,,,Other:,,
,11D,m2,Linings,,
,19K,m2,Other,,
5516.22.00,,,Dyed,Free,Free
,01A,kg,Tyrecord fabrics,,
,09G,m2,Tickings,,
,,,Other:,,
,11J,m2,Linings,,
,19D,m2,Other,,
5516.23.00,,,Of yarns of different colours,Free,Free
,01F,kg,Tyrecord fabrics,,
,09A,m2,Tickings,,
,,,Other:,,
,11C,m2,Linings,,
,19J,m2,Other,,
5516.24.00,,,Printed,Free,Free
,01L,kg,Tyrecord fabrics,,
,09F,m2,Tickings,,
,,,Other:,,
,11H,m2,Linings,,
,19C,m2,Other,,
,,,"Containing less than 85% by weight of artificial staple fibres, mixed",,
,,,mainly or solely with wool or fine animal hair:,,
5516.31.00,,,Unbleached or bleached,Free,Free
,01L,kg,Tyrecord fabrics,,
,09F,m2,Tickings,,
,,,Other:,,
,11H,m2,Linings,,
,19C,m2,Other,,
5516.32.00,,,Dyed,Free,Free
,01E,kg,Tyrecord fabrics,,
,09L,m2,Tickings,,
,,,Other:,,
,11B,m2,Linings,,
,19H,m2,Other,,
5516.33.00,,,Of yarns of different colours,Free,Free
,01K,kg,Tyrecord fabrics,,
,09E,m2,Tickings,,
,,,Other:,,
,11G,m2,Linings,,
,19B,m2,Other,,
5516.34.00,,,Printed,Free,Free
,01D,kg,Tyrecord fabrics,,
,09K,m2,Tickings,,
,,,Other:,,
,11A,m2,Linings,,
,19G,m2,Other,,
,,,"Containing less than 85% by weight of artificial staple fibres, mixed",,
,,,mainly or solely with cotton:,,
5516.41.00,,,Unbleached or bleached,Free,Free
,01D,kg,Tyrecord fabrics,,
,09K,m2,Tickings,,
,,,Other:,,
,11A,m2,Linings,,
,19G,m2,Other,,
5516.42.00,,,Dyed,Free,Free
,01J,kg,Tyrecord fabrics,,
,09D,m2,Tickings,,
,,,Other:,,
,11F,m2,Linings,,
,19A,m2,Other,,
5516.43.00,,,Of yarns of different colours,Free,Free
,01C,kg,Tyrecord fabrics,,
,09J,m2,Tickings,,
,,,Other:,,
,11L,m2,Linings,,
,19F,m2,Other,,
,,,Woven fabrics of artificial staple fibres‚continued,,
,,,"Containing less than 85% by weight of artificial staple, etc.‚continued",,
5516.44.00,,,Printed,Free,Free
,01H,kg,Tyrecord fabrics,,
,09C,m2,Tickings,,
,,,Other:,,
,11E,m2,Linings,,
,19L,m2,Other,,
,,,Other:,,
5516.91.00,,,Unbleached or bleached,Free,Free
,01B,kg,Tyrecord fabrics,,
,09H,m2,Tickings,,
,,,Other:,,
,11K,m2,Linings,,
,19E,m2,Other,,
5516.92.00,,,Dyed,Free,Free
,01G,kg,Tyrecord fabrics,,
,09B,m2,Tickings,,
,,,Other:,,
,11D,m2,Linings,,
,19K,m2,Other,,
5516.93.00,,,Of yarns of different colours,Free,Free
,01A,kg,Tyrecord fabrics,,
,09G,m2,Tickings,,
,,,Other:,,
,11J,m2,Linings,,
,19D,m2,Other,,
5516.94.00,,,Printed,Free,Free
,01F,kg,Tyrecord fabrics,,
,09A,m2,Tickings,,
,,,Other:,,
,11C,m2,Linings,,
,19J,m2,Other,,
56.01,,,"Wadding of textile materials and articles thereof; textile fibres, not",,
,,,"exceeding 5 mm in length (flock), textile dust and mill neps:",,
,,,Wadding of textile materials and articles thereof:,,
5601.21.00,00G,.,Of cotton,Free,Free
5601.22.00,00A,.,Of man-made fibres,Free,Free
5601.29.00,00C,.,Other,Free,Free
5601.30.00,00F,.,Textile flock and dust and mill neps,Free,Free
56.02,,,"Felt, whether or not impregnated, coated, covered or laminated:",,
5602.10.00,,,Needleloom felt and stitch-bonded fibre fabrics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01E,.,Needleloom,,
,09L,.,Other,,
,,,"Other felt, not impregnated, coated, covered or laminated:",,
5602.21.00,00E,.,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
5602.29.00,,,Of other textile materials,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01K,., Floor-covering underlay,,
,09E,., Other,,
5602.90.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01D,.,Floor-covering underlay,,
,09K,.,Other,,
56.03,,,"Nonwovens, whether or not impregnated, coated, covered or",,
,,,laminated:,,
,,,Of man-made filaments:,,
5603.11.00,,,Weighing not more than 25 g/m2,5,Free
,,,,,*See Below
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01H,m2, Linings,,
,09C,m2, Other,,
5603.12.00,,,Weighing more than 25 g/m2 but not more than 70 g/m2,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
,01B,m2, Linings,,
,09H,m2, Other,,
5603.13.00,,,Weighing more than 70 g/m2 but not more than 150 g/m2,5,Free
,,,,,*See Below
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01G,m2, Linings,,
,09B,m2, Other,,
5603.14.00,,,Weighing more than 150 g/m2,5,Free
,,,,,*See Below
,,,,,CPT Free
,,,,,RCEP 5
,,,,,1/2025 5
,01A,m2, Linings,,
,09G,m2, Other,,
,,,"Nonwovens, whether or not impregnated, coated, etc.‚continued",,
,,,Other:,,
5603.91.00,,,Weighing not more than 25 g/m2,5,Free
,,,,,*See Below
,,,,,RCEP 4
,,,,,1/2025 3.7
,01G,m2, Linings,,
,09B,m2, Other,,
5603.92.00,,,Weighing more than 25 g/m2 but not more than 70 g/m2,5,Free
,,,,,*See Below
,,,,,RCEP 4
,,,,,1/2025 3.7
,01A,m2, Linings,,
,09G,m2, Other,,
5603.93.00,,,Weighing more than 70 g/m2 but not more than 150 g/m2,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
,01F,m2, Linings,,
,09A,m2, Other,,
5603.94.00,,,Weighing more than 150 g/m2,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
,01L,m2, Linings,,
,09F,m2, Other,,
56.04,,,"Rubber thread and cord, textile covered; textile yarn, and strip and",,
,,,"the like of heading 54.04 or 54.05, impregnated, coated, covered or",,
,,,sheathed with rubber or plastics:,,
5604.10.00,00C,.,"Rubber thread and cord, textile covered",5,Free
,,,,,*See Below
,,,,,RCEP 4
,,,,,1/2025 3.7
5604.9,,,Other:,,
,,,"High tenacity yarn of polyesters, of nylon or other polyamides or of",,
,,,"viscose rayon, impregnated or coated:",,
5604.90.01,00J,kg,Imitation catgut,Free,Free
,,,Other:,,
5604.90.09,00K,kg,Unvulcanised high tenacity yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
5604.90.19,00E,.,Other,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
5604.90.29,00L,kg,Other,Free,Free
56.05,,,,,
5605.00.00,,,"Metallised yarn, whether or not gimped, being textile yarn, or strip or",,
,,,"the like of heading 54.04 or 54.05, combined with metal in the form of",,
,,,"thread, strip or powder or covered with metal",Free,Free
,01F,kg,Electric fencing yarn,,
,09A,kg,Other,,
56.06,,,,,
5606,,,"Gimped yarn, and strip and the like of heading 54.04 or 54.05, gimped",,
,,,(other than those of heading 56.05 and gimped horsehair yarn);,,
,,,chenille yarn (including flock chenille yarn); loop wale-yarn:,,
5606.00.01,,,Loop wale-yarn,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01L,.,Of wool or fine animal hair,,
,09F,.,Cotton,,
,11H,.,Synthetic fibres,,
,19C,.,Artificial fibres,,
,29L,.,Other,,
5606.00.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
