Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
2922.31.00,00F,.,"Amfepramone (INN), methadone (INN) and normethadone (INN);",,
,,,salts thereof,Free,Free
2922.39.00,,,Other,Free,Free
,10K,.,   Ketamine,,
,19C,.,   Other,,
,,,"Amino-acids, other than those containing more than one kind of oxygen",,
,,,function; and their esters; salts thereof:,,
2922.41.00,00K,.,Lysine and its esters; salts thereof,Free,Free
2922.42.00,,,Glutamic acid and its salts,Free,Free
,01B,.,   Monosodium glutamate,,
,09H,.,   Other,,
2922.43.00,00J,kg,Anthranilic acid and its salts,Free,Free
2922.44.00,00C,.,Tilidine (INN) and its salts,Free,Free
2922.49.00,,,Other,Free,Free
,11A,kg,"   Anthranalic acid (2-aminobenzoic acid), and its salts and esters",,
,13H,kg,"   Gamma-aminobutyric acid (GABA), its salts and esters",,
,19G,.,   Other,,
2922.50.00,00J,.,"Amino-alcohol-phenols, amino-acid-phenols and other",,
,,,amino-compounds with oxygen function,Free,Free
29.23,,,Quaternary ammonium salts and hydroxides; lecithins and other,,
,,,"phosphoaminolipids, whether or not chemically defined:",,
2923.10.00,,,Choline and its salts,Free,Free
,01L,kg,  Choline,,
,09F,kg,  Salts of choline,,
2923.20.00,,,Lecithins and other phosphoaminolipids,Free,Free
,01D,kg,  Lecithins,,
,09K,kg,  Other phosphoaminolipids,,
2923.30.00,10G,kg,Tetraethylammonium perfluorooctane sulphonate,Free,Free
2923.40.00,10L,kg,Didecyldimethylammonium perfluorooctane sulphonate,Free,Free
2923.90.00,,,Other,Free,Free
,01K,kg,  Acetylcholine,,
,11G,kg,  Other,,
29.24,,,Carboxyamide-function compounds; amide-function compounds of,,
,,,carbonic acid:,,
,,,Acyclic amides (including acyclic carbamates) and their derivatives;,,
,,,salts thereof:,,
2924.11.00,00E,.,Meprobamate (INN),Free,Free
2924.12.00,00K,.,"Fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",Free,Free
2924.19.00,10J,.,Other,Free,Free
,,,Cyclic amides (including cyclic carbamates) and their derivatives;,,
,,,salts thereof:,,
2924.21.00,00J,.,Ureines and their derivatives; salts thereof,Free,Free
2924.23.00,00H,.,2-Acetamidobenzoic acid (N-acetylanthranilic acid) and its salts,Free,Free
2924.24.00,00B,.,Ethinamate (INN),Free,Free
2924.25.00,10D,.,Alachlor (ISO),Free,Free
2924.29.10,10H,.,Other,Free,Free
29.25,,,Carboxyimide-function compounds (including saccharin and its salts),,
,,,and imine-function compounds:,,
,,,Imides and their derivatives; salts thereof:,,
2925.11.00,00C,kg,Saccharin and its salts,Free,Free
2925.12.00,00H,.,Glutethimide (INN),Free,Free
2925.19.10,00E,.,Other,Free,Free
,,,Imines and their derivatives; salts thereof:,,
2925.21.00,00G,.,Chlordimeform (ISO),Free,Free
2925.29.00,10L,.,Other,Free,Free
29.26,,,Nitrile-function compounds:,,
2926.10.00,00G,.,Acrylonitrile,Free,Free
2926.20.00,00L,.,1-Cyanoguanidine (dicyandiamide),Free,Free
2926.30.00,00D,.,Fenproporex (INN) and its salts; methadone (INN) intermediate,,
,,,"(4-cyano-2-dimethylamino-4,4-diphenylbutane)",Free,Free
2926.40.00,10E,.,alpha-Phenylacetoacetonitrile,Free,Free
2926.90.10,10J,.,Other,Free,Free
29.27,,,,,
2927.00.00,00A,.,"Diazo-, azo- or azoxy-compounds",Free,Free
29.28,,,,,
2928.00.00,00K,.,Organic derivatives of hydrazine or of hydroxylamine,Free,Free
29.29,,,Compounds with other nitrogen function:,,
2929.10.00,00A,.,Isocyanates,Free,Free
S 2929.90.00,,,Other,Free,Free
,,,"  N,N-Dialkyl (methyl, ethyl, n-propyl or isopropyl) phosphoramidic",,
,,,dihalides:,,
,10H,kg,"   N,N-Dimethylphosphoramidic dichloride",,
,15J,kg,   Other,,
,,,"  Dialkyl (methyl, ethyl, n-propyl or isopropyl) N,N-dialkyl (methyl,",,
,,,"ethyl, n-propyl or isopropyl) phosphoramidates:",,
,19A,kg,"   Diethyl-N,N-dimethylphosphoramidate",,
,25F,kg,   Other,,
,31L,.,"N-(1-(Dialkyl (≤C10, inclcycloalkyl) amino))alkylidene",,
,,,"(H or ≤C10, inclcycloalkyl) phosphonamidic fluorides and",,
,,,corresponding alkylated or protonated salts,,
,33G,.,"O-Alkyl (H or ≤C10, inclcycloalkyl) N-(1-(dialkyl (≤C10, incl.",,
,,,"cycloalkyl) amino))alkylidene (H or ≤C10, inclcycloalkyl)",,
,,,phosphoramidofluoridates and corresponding alkylated or protonated,,
,,,salts,,
,39F,.,  Other,,
,,,"X.- ORGANO-INORGANIC COMPOUNDS, HETEROCYCLIC",,
,,,"COMPOUNDS, NUCLEIC ACIDS AND THEIR SALTS, AND",,
,,,SULPHONAMIDES,,
29.3,,,Organo-sulphur compounds:,,
2930.10.01,00A,.,"2-(N,N-Dimethylamino) ethanethiol",Free,Free
2930.20.00,00J,.,Thiocarbamates and dithiocarbamates,Free,Free
2930.30.00,00B,.,"Thiuram mono-, di- or tetrasulphides",Free,Free
2930.40.00,00F,.,Methionine,Free,Free
2930.60.00,10L,kg,"2-(N,N-Diethylamino)ethanethiol",Free,Free
2930.70.00,10D,kg,Bis(2-hydroxyethyl)sulfide (thiodiglycol (INN)),Free,Free
2930.80.00,10H,.,"Aldicarb (ISO), captafol (ISO) and methamidophos (ISO)",Free,Free
S 2930.90.00,,,Other,Free,Free
,05E,.,  Phorate (ISO),,
,10A,.,  Dithiocarbonates (xanthates),,
,15B,kg,"O-Alkyl (H or ≤C10, including cycloalkyl) S-2-dialkyl (Me, Et, n-Pr or",,
,,,"i-Pr) -aminoethyl alkyl (Me, Et, n-Pr or i-Pr) phosphonothiolates and",,
,,,corresponding alkylated or protonated salts,,
,21G,kg,"  O,O-Diethyl S-[2-(diethylamino) ethyl]phosphorothiolate and its",,
,,,alkylated or protonated salts,,
,,,"  N,N-dialkyl (methyl, ethyl, n-propyl or isopropyl) aminoethane-2-thiols",,
,,,and their protonated salts:,,
,25K,kg,"   N,N-Dimethylaminoethane-2-thiol hydrochloride",,
,29B,kg,"   N,N-Diisopropylaminoethane-2-thiol hydrochloride",,
,35G,kg,"   N,N-Diisopropyl-2-aminoethane-2-thiol",,
,41A,kg,   Other,,
,49G,kg,  O-Ethyl S-phenyl ethylphosphonothiolothionate (fonofos),,
,51J,.,"  [S-2-(Dialkyl (methyl, ethyl, n-propyl or isopropyl) amino)ethyl]",,
,,,"hydrogen alkyl (methyl, ethyl, n-propyl or isopropyl)",,
,,,"phosphonothioates and their O-alkyl (≤C10, including cycloalkyl)",,
,,,esters; alkylated or protonated salts thereof,,
,53E,kg,  2-Chloroethylchloromethylsulphide,,
,56K,kg,  Bis(2-chloroethyl)sulphide,,
,58F,kg,  Bis(2-chloroethylthio)methane,,
,61F,kg,"  1,2-Bis(2-chloroethylthio)ethane",,
,63B,kg,"  1,3-Bis(2-chloroethylthio)-n-propane",,
,65J,kg,"  1,4-Bis(2-chloroethylthio)-n-butane",,
,67E,kg,"  1,5-Bis(2-chloroethylthio)-n-pentane",,
,71C,kg,  Bis(2-chloroethylthiomethyl)ether,,
,73K,kg,  Bis(2-chloroethylthioethyl)ether,,
,,,  Other:,,
,75F,kg,"   Containing a phosphorus atom to which one methyl, ethyl, n-propyl",,
,,,or isopropyl group is bonded but no further carbon atoms,,
,79J,.,   Other,,
29.31,,,Other organo-inorganic compounds:,,
2931.10.00,00C,kg,Tetramethyl lead and tetraethyl lead,Free,Free
2931.20.00,00G,.,Tributyltin compounds,Free,Free
,,,Non-halogenated organo-phosphorous derivatives:,,
2931.41.00,00J,kg,Dimethyl methylphosphonate,Free,Free
2931.42.00,00C,kg,Dimethyl propylphosphonate,Free,Free
2931.43.00,00H,kg,Diethyl ethylphosphonate,Free,Free
2931.44.00,00B,kg,Methylphosphonic acid,Free,Free
2931.45.00,00G,kg,Salt of methylphosphonic acid and (aminoiminomethyl)urea (1 : 1),Free,Free
2931.46.00,00A,kg,"2,4,6-Tripropyl-1,3,5,2,4,6-trioxatriphosphinane 2,4,6-trioxide",Free,Free
2931.47.00,00F,kg,"(5-Ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl) methyl",,
,,,methylphosphonate,Free,Free
2931.48.00,00L,kg," 3,9-Dimethyl-2,4,8,10-tetraoxa-3,9-diphosphaspiro[5.5] undecane",,
,,,"3,9-dioxide",Free,Free
,,,Other organo-inorganic compoundscontinued,,
,,,Non-halogenated organo-phosphorous derivativescontinued,,
S 2931.49.00,,,Other,Free,Free
,10B,kg,   Sodium 3-(trihydroxysily)propyl methylphosphonate,,
,20K,kg,"   Bis[(5-Ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-y)methyl]",,
,,,methylphosphonate,,
,31E,kg,"O-Alkyl (≤C10, including cycloalkyl) N,N-dialkyl (methyl, ethyl,",,
,,,n-propyl or isopropyl) phosphoramidocyanidates,,
,33A,kg,"  .[O-2-(Dialkyl (methyl, ethyl, n-propyl or isopropyl) amino)ethyl]",,
,,,"hydrogen alkyl (methyl, ethyl, n-propyl or isopropyl) phosphonites",,
,,,"and their O-alkyl (≤C10, including cycloalkyl) esters; alkylated or",,
,,,protonated salts thereof,,
,35H,kg,   Butyl methylphosphinate,,
,37D,kg,   Bis(1-methylpentyl) methylphosphonate,,
,,,   Other:,,
,41B,kg,"   .Containing a phosphorus atom to which one methyl, ethyl, n-propyl",,
,,,or isopropyl group is bonded but no further carbon atoms,,
,49H,kg,Other,,
,,,Halogenated organo-phosphorous derivatives:,,
2931.51.00,00B,kg,Methylphosphonic dichloride,Free,Free
2931.52.00,00G,kg,Propylphosphonic dichloride,Free,Free
2931.53.00,00A,kg,O-(3-chloropropyl) O-[4-nitro-3-(trifluoromethyl)phenyl],,
,,,methylphosphonothionate,Free,Free
2931.54.00,00F,kg,Trichlorfon (ISO),Free,Free
S 2931.59.00,,,Other,Free,Free
,01G,kg,"O-Alkyl (≤C10, including cycloalkyl) alkyl (methyl, ethyl, n-propyl",,
,,,or isopropyl) phosphonofluoridates,,
,03C,kg,"Alkyl (methyl, ethyl, n-propyl or isopropyl) phosphonyl difluorides",,
,05K,kg,   O-Isopropyl methylphosphonochloridate,,
,07F,kg,   O-Pinacolyl methylphosphonochloridate,,
,09B,kg,"P-Alkyl (≤C10, inclcycloalkyl) N-(1-(dialkyl (≤C10, inclcycloalkyl)",,
,,,"amino))alkylidene (H or ≤C10, inclcycloalkyl) phosphonamidic",,
,,,fluorides and corresponding alkylated or protonated salts,,
,11D,kg,Methyl-(bis(diethylamino)methylene)phosphonamidofluoridate,,
,,,   Other:,,
,21A,kg,"   .Containing a phosphorus atom to which one methyl, ethyl, n-propyl",,
,,,or isopropyl group is bonded but no further carbon atoms,,
,29G,kg,Other,,
S 2931.90.00,,,Other,Free,Free
,10K,.,  Other organotin compounds,,
,13D,kg,"  O-Alkyl (<C10, including Cycloalkyl) alkyl (Me, Et, n-Pr or i-Pr)-",,
,,,phosphonofluoridates,,
,15L,kg,"  O-Alkyl (<C10, including Cycloalkyl) N, N-dialkyl (Me, Et, n-Pr or",,
,,,i-Pr) phosphoramidocyanidates,,
,19C,kg,"Alkyl (Me, Et, n-Pr or i-Pr) phosphonyldifluorides",,
,21E,kg," .O-Alkyl (H or <C10, including Cycloalkyl) o-2-dialkyl (Me, Et,",,
,,,"n-Pr or i-Pr) -aminoethyl alkyl (Me, Et, n-Pr or i-Pr) -aminoethyl",,
,,,"alkyl (Me, Et, n-Pr or i-Pr) phosphonites and corresponding alkylated",,
,,,or protonated salts,,
,23A,kg,  O-Isopropyl methylphosphonochloridate,,
,25H,kg,  O-Pinacolyl methylphosphonochloridate,,
,26F,kg,  2-Chlorovinyldichloroarsine,,
,28B,kg,  Bis(2-chlorovinyl)chloroarsine,,
,30D,kg,  Tris(2-chlorovinyl)arsine,,
,,,  Other:,,
,31B,kg,"   Containing a phosphorus atom to which is bonded one methyl, ethyl,",,
,,,"n-propyl or isopropyl group, but not further carbon atoms",,
,39H,kg,   Other,,
29.32,,,Heterocyclic compounds with oxygen hetero-atom(s) only:,,
,,,Compounds containing an unfused furan ring (whether or not,,
,,,hydrogenated) in the structure:,,
2932.11.00,00F,.,Tetrahydrofuran,Free,Free
2932.12.00,00L,.,2-Furaldehyde (furfuraldehyde),Free,Free
2932.13.00,00E,.,Furfuryl alcohol and tetrahydrofurfuryl alcohol,Free,Free
2932.14.00,10G,.,Sucralose,Free,Free
2932.19.00,10K,.,Other,Free,Free
2932.20.00,,,Lactones,Free,Free
,10B,.,"  Coumarin, methylcoumarins and ethylcoumarins",,
,,,  Other lactones:,,
,15C,.,   Gamma-butyrolactone (GBL),,
,19F,.,   Other,,
,,,Heterocyclic compounds with oxygen hetero-atom(s) onlycontinued,,
,,,Other:,,
2932.91.00,00E,kg,Isosafrole,Free,Free
2932.92.00,00K,kg,"1-(1,3-Benzodioxol-5-yl)propan-2-one",Free,Free
2932.93.00,00D,kg,Piperonal,Free,Free
2932.94.00,00J,kg,Safrole,Free,Free
2932.95.00,00C,.,Tetrahydrocannabinols (all isomers),Free,Free
2932.96.00,00H,.,Carbofuran (ISO),Free,Free
2932.99.10,12L,.,Other,Free,Free
29.33,,,Heterocyclic compounds with nitrogen hetero-atom(s) only:,,
,,,Compounds containing an unfused pyrazole ring (whether or not,,
,,,hydrogenated) in the structure:,,
2933.11.00,00D,.,Phenazone (antipyrin) and its derivatives,Free,Free
2933.19.00,00L,.,Other,Free,Free
,,,Compounds containing an unfused imidazole ring (whether or not,,
,,,hydrogenated) in the structure:,,
2933.21.00,00H,.,Hydantoin and its derivatives,Free,Free
2933.29.00,10A,.,Other,Free,Free
,,,Compounds containing an unfused pyridine ring (whether or not,,
,,,hydrogenated) in the structure:,,
2933.31.00,00A,.,Pyridine and its salts,Free,Free
2933.32.00,00F,kg,Piperidine and its salts,Free,Free
2933.33.00,10H,.,"Alfentanil (INN), anileridine (INN), bezitramide (INN), bromazepam",,
,,,"(INN), carfentanil (INN), difenoxin (INN), diphenoxylate (INN),",,
,,,"dipipanone (INN), fentanyl (INN), ketobemidone (INN),",,
,,,"methylphenidate (INN), pentazocine (INN), pethidine (INN),",,
,,,"pethidine (INN) intermediate A, phencyclidine (INN) (PCP),",,
,,,"phenoperidine (INN), pipradrol (INN), piritramide (INN), propiram",,
,,,"(INN), remifentanil (INN) and trimeperidine (INN); salts thereof",Free,Free
2933.34.00,00E,.,Other fentanyls and their derivatives,Free,Free
2933.35.00,00K,.,3-Quinuclidinol,Free,Free
2933.36.00,00D,.,4-Anilino-N-phenethylpiperidine (ANPP),Free,Free
2933.37.00,00J,.,N-Phenethyl-4-piperidone (NPP),Free,Free
2933.39.10,,,Other,Free,Free
,11J,kg,   3-Quinuclidinyl benzilate,,
,15A,kg,   Quinuclidine-3-ol,,
,21F,.,"1-[N,N-Dialkyl (≤C10) -N-(n-(hydroxyl, cyano, acetoxy)alkyl (≤C10))",,
,,,"ammonio]-n-[N-(3- dimethylcarbamoxy-α-picolinyl)-N,N-dialkyl",,
,,,(≤C10) ammonio]decane dibromide (n=1-8),,
,23B,.,"1,n-Bis[N-(3-dimethylcarbamoxy-a-picolyl)-N,N-dialkyl (≤C10)",,
,,,"ammonio]-alkane-(2,(n-1)-dione) dibromide (n=2-12)",,
,29A,.,   Other,,
,,, Compounds containing in the structure a quinoline or isoquinoline,,
,,,"ring-system (whether or not hydrogenated), not further fused:",,
2933.41.00,00E,.,Levorphanol (INN) and its salts,Free,Free
2933.49.00,,,Other,Free,Free
,11G,.,   Dextromethorphan (INN) and its salts,,
,19B,.,   Other,,
,,,Compounds containing a pyrimidine ring (whether or not hydrogenated),,
,,,or piperazine ring in the structure:,,
2933.52.00,00C,.,Malonylurea (barbituric acid) and its salts,Free,Free
2933.53.00,00H,.,"Allobarbital (INN), amobarbital (INN), barbital (INN),",,
,,,"butalbital (INN), butobarbital, cyclobarbital (INN),",,
,,,"methylphenobarbital (INN), pentobarbital (INN), phenobarbital (INN),",,
,,,"secbutabarbital (INN), secobarbital (INN) and vinylbital (INN);",,
,,,salts thereof,Free,Free
2933.54.00,00B,.,Other derivatives of malonylurea (barbituric acid); salts thereof,Free,Free
2933.55.00,00G,kg,"Loprazolam (INN), mecloqualone (INN), methaqualone (INN) and",,
,,,zipeprol (INN); salts thereof,Free,Free
,,,"Heterocyclic compounds with nitrogen hetero-atom(s), etc.continued",,
,,,"Compounds containing a pyrimidine ring (whether or, etc.continued",,
2933.59.10,,,Other,Free,Free
,,,   Containing a piperazine ring in the structure:,,
,10H,kg,1-benzylpiperazine (BZP),,
,13B,kg,1-(3-trifluoromethylphenyl)piperazine (TFMPP),,
,15J,kg,1-(4-fluorophenyl)piperazine (PFPP),,
,17E,kg,1-(4-methoxyphenyl)piperazine (MeOPP),,
,19A,kg,1-(3-chlorophenyl)piperazine (MCPP),,
,21C,kg,"1-(3,3-methylenedioxybenzyl)piperazine (MDBP)",,
,23K,kg,Other,,
,29J,kg,   Other,,
,,,Compounds containing an unfused triazine ring (whether or not,,
,,,hydrogenated) in the structure:,,
2933.61.00,00B,.,Melamine,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
2933.69,,,Other:,,
2933.69.01,00E,.,Trimethylenetrinitramine (hexogen),Free,Free
2933.69.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01D,kg,"Simazine, atrazine",,
,09K,.,Other,,
,,,Lactams:,,
2933.71.00,00F,.,6-Hexanelactam (epsilon-caprolactam),Free,Free
2933.72.00,00L,.,Clobazam (INN) and methyprylon (INN),Free,Free
2933.79.10,00H,.,Other lactams,Free,Free
,,,Other:,,
2933.91.00,00C,.,"Alprazolam (INN), camazepam (INN), chlordiazepoxide (INN),",,
,,,"clonazepam (INN), clorazepate, delorazepam (INN),",,
,,,"diazepam (INN), estazolam (INN), ethyl loflazepate (INN),",,
,,,"fludiazepam (INN), flunitrazepam (INN), flurazepam (INN),",,
,,,"halazepam (INN), lorazepam (INN), lormetazepam (INN),",,
,,,"mazindol (INN), medazepam (INN), midazolam (INN),",,
,,,"nimetazepam (INN), nitrazepam (INN), nordazepam (INN),",,
,,,"oxazepam (INN), pinazepam (INN), prazepam (INN), pyrovalerone",,
,,,"(INN), temazepam (INN), tetrazepam (INN) and triazolam (INN);",,
,,,salts thereof,Free,Free
2933.92.00,10E,.,Azinphos-methyl (ISO),Free,Free
2933.99.00,,,Other,Free,Free
,11E,.,   Hexamethylenetramine,,
,14K,kg,   4-methoxyindole and its salts,,
,29H,.,   Other,,
29.34,,,"Nucleic acids and their salts, whether or not chemically defined; other",,
,,,heterocyclic compounds:,,
2934.10.00,00H,.,Compounds containing an unfused thiazole ring (whether or not,,
,,,hydrogenated) in the structure,Free,Free
2934.20.00,00A,.,Compounds containing in the structure a benzothiazole ring-system,,
,,,"(whether or not hydrogenated), not further fused",Free,Free
2934.30.00,00E,.,Compounds containing in the structure a phenothiazine ring-system,,
,,,"(whether or not hydrogenated), not further fused",Free,Free
,,,Other:,,
2934.91.00,00A,.,"Aminorex (INN), brotizolam (INN), clotiazepam (INN), cloxazolam",,
,,,"(INN), dextromoramide (INN), haloxazolam (INN), ketazolam",,
,,,"(INN), mesocarb (INN), oxazolam (INN), pemoline (INN),",,
,,,"phendimetrazine (INN), phenmetrazine (INN), and sufentanil (INN);",,
,,,salts thereof,Free,Free
2934.92.00,00F,.,Other fentanyls and their derivatives,Free,Free
± 2934.99.00,,,Other,Free,Free
,11C,.,   Nucleic acids and their salts,,
,13K,.,   Sultones and sultams,,
,15F,kg,   2-Bromothiophene,,
,50D,.,   Other,,
29.35,,,Sulphonamides:,,
2935.10.00,10C,.,N-Methylperfluorooctane sulphonamide,Free,Free
2935.20.00,10G,.,N-Ethylperfluorooctane sulphonamide,Free,Free
2935.30.00,10L,.,N-Ethyl-N-(2-hydroxyethyl) perfluorooctane sulphonamide,Free,Free
2935.40.00,10D,.,N-(2-hydroxyethyl)-N-methylperfluorooctane sulphonamide,Free,Free
2935.50.00,10H,.,Other perfluorooctane sulphonamides,Free,Free
2935.90.00,10B,.,Other,Free,Free
,,,"XI.- PROVITAMINS, VITAMINS AND HORMONES",,
29.36,,,"Provitamins and vitamins, natural or reproduced by synthesis",,
,,,"(including natural concentrates), derivatives thereof used primarily as",,
,,,"vitamins, and intermixtures of the foregoing, whether or not in any",,
,,,solvent:,,
,,,"Vitamins and their derivatives, unmixed:",,
2936.21.00,00B,.,Vitamins A and their derivatives,Free,Free
2936.22.00,00G,.,Vitamin B1 and its derivatives,Free,Free
2936.23.00,00A,.,Vitamin B2 and its derivatives,Free,Free
2936.24.00,10C,.,D- or DL-Pantothenic acid (Vitamin B5) and its derivatives,Free,Free
2936.25.00,00L,.,Vitamin B6 and its derivatives,Free,Free
2936.26.00,00E,.,Vitamin B12 and its derivatives,Free,Free
2936.27.00,00K,.,Vitamin C and its derivatives,Free,Free
2936.28.00,00D,.,Vitamin E and its derivatives,Free,Free
2936.29.00,10F,.,Other vitamins and their derivatives,Free,Free
2936.90.00,,,"Other, including natural concentrates",Free,Free
,10L,.,"  Provitamins, unmixed",,
,19D,.,  Other,,
29.37,,,"Hormones, prostaglandins, thromboxanes and leukotrienes, natural",,
,,,or reproduced by synthesis; derivatives and structural analogues,,
,,,"thereof, including chain modified polypeptides, used primarily as",,
,,,hormones:,,
,,,"Polypeptide hormones, protein hormones and glycoprotein hormones,",,
,,,their derivatives and structural analogues:,,
2937.11.00,00G,.,"Somatotropin, its derivatives and structural analogues",Free,Free
2937.12.00,00A,.,Insulin and its salts,Free,Free
2937.19.00,00C,.,Other,Free,Free
,,,"Steroidal hormones, their derivatives and structural analogues:",,
2937.21.00,00L,.,"Cortisone, hydrocortisone, prednisone (dehydrocortisone) and",,
,,,prednisolone (dehydrohydrocortisone),Free,Free
2937.22.10,00L,.,Halogenated derivatives of corticosteroidal hormones,Free,Free
2937.23.00,00K,.,Oestrogens and progestogens,Free,Free
2937.29.10,00B,.,Other,Free,Free
2937.50.00,00G,.,"Prostaglandins, thromboxanes and leukotrienes, their derivatives and",,
,,,structural analogues,Free,Free
2937.90.00,,,Other,Free,Free
,,,"  Catecholamine hormones, their derivatives and structural analogues:",,
,10J,.,   Epinephrine,,
,15K,.,   Other,,
,19B,.,  Amino-acid derivatives,,
,29K,.,  Other,,
,,,"XII.- GLYCOSIDES AND ALKALOIDS, NATURAL",,
,,,"OR REPRODUCED BY SYNTHESIS, AND THEIR SALTS,",,
,,,"ETHERS, ESTERS AND OTHER DERIVATIVES",,
29.38,,,"Glycosides, natural or reproduced by synthesis, and their salts, ethers,",,
,,,esters and other derivatives:,,
2938.10.00,00L,.,Rutoside (rutin) and its derivatives,Free,Free
2938.90.00,00K,.,Other,Free,Free
29.39,,,"Alkaloids, natural or reproduced by synthesis, and their salts, ethers,",,
,,,esters and other derivatives:,,
,,,Alkaloids of opium and their derivatives; salts thereof:,,
2939.11.00,00C,.,"Concentrates of poppy straw; buprenorphine (INN), codeine,",,
,,,"dihydrocodeine (INN), ethylmorphine, etorphine (INN), heroin,",,
,,,"hydrocodone (INN), hydromorphone (INN), morphine,",,
,,,"nicomorphine (INN), oxycodone (INN), oxymorphone (INN),",,
,,,"pholcodine (INN), thebacon (INN) and thebaine; salts thereof",Free,Free
2939.19.00,00K,.,Other,Free,Free
2939.20.00,,,Alkaloids of cinchona and their derivatives; salts thereof,Free,Free
,10K,.,  Quinine and its salts,,
,19C,.,  Other,,
2939.30.00,00F,.,Caffeine and its salts,Free,Free
,,,Alkaloids of ephedra and their derivatives; salts thereof:,,
2939.41.00,10A,kg,Ephedrine and its salts,Free,Free
2939.42.00,10F,kg,Pseudoephedrine (INN) and its salts,Free,Free
2939.43.00,10L,.,Cathine (INN) and its salts,Free,Free
2939.44.00,10E,kg,Norephedrine and its salts,Free,Free
2939.45.00,00B,.,"Levometamfetamine, metamfetamine (INN), metamefetamine racemate",,
,,,and their salts,Free,Free
2939.49.10,20L,.,Other,Free,Free
,,,Theophylline and aminophylline (theophylline-ethylenediamine) and,,
,,,their derivatives; salts thereof:,,
2939.51.00,00H,.,Fenetylline (INN) and its salts,Free,Free
2939.59.00,00D,.,Other,Free,Free
,,,Alkaloids of rye ergot and their derivatives; salts thereof:,,
2939.61.00,00A,kg,Ergometrine (INN) and its salts,Free,Free
2939.62.00,00F,kg,Ergotamine (INN) and its salts,Free,Free
2939.63.00,00L,kg,Lysergic acid and its salts,Free,Free
2939.69.00,,,Other,Free,Free
,01F,kg,   Lysergic acid diethylamide (LSD),,
,05J,kg,   Esters of lysergic acid,,
,09A,.,   Other,,
,,,"Other, of vegetal origins:",,
2939.72.00,00K,.,"Cocaine, ecgonine; salts, esters and other derivatives thereof",Free,Free
2939.79.10,00G,.,Other,Free,Free
± 2939.80.00,,,Other,Free,Free
,12H,kg,  Saxitoxin,,
,18G,.,  Other,,
,,,XIII.- OTHER ORGANIC COMPOUNDS,,
29.4,,,,,
2940.00.00,00J,.,"Sugars, chemically pure, other than sucrose, lactose, maltose,",,
,,,"glucose and fructose; sugar ethers, sugar acetals and sugar esters,",,
,,,"and their salts, other than products of heading 29.37, 29.38 or 29.39",Free,Free
29.41,,,Antibiotics:,,
2941.10.00,00L,.,Penicillins and their derivatives with a penicillanic acid,,
,,,structure; salts thereof,Free,Free
2941.20.00,00D,.,Streptomycins and their derivatives; salts thereof,Free,Free
2941.30.00,00H,.,Tetracyclines and their derivatives; salts thereof,Free,Free
2941.40.00,00A,.,Chloramphenicol and its derivatives; salts thereof,Free,Free
2941.50.00,00E,.,Erythromycin and its derivatives; salts thereof,Free,Free
2941.90.00,00K,.,Other,Free,Free
29.42,,,,,
2942.00.00,00E,.,Other organic compounds,Free,Free
30.01,,,"Glands and other organs for organo-therapeutic uses, dried, whether",,
,,,or not powdered; extracts of glands or other organs or of their,,
,,,secretions for organo-therapeutic uses; heparin and its salts; other,,
,,,human or animal substances prepared for therapeutic or prophylactic,,
,,,"uses, not elsewhere specified or included:",,
3001.20.00,00C,.,Extracts of glands or other organs or of their secretions,Free,Free
3001.90.00,,,Other,Free,Free
,10F,.,"  Glands and other organs, dried, whether or not powdered",,
,19K,.,  Other,,
30.02,,,"Human blood; animal blood prepared for therapeutic, prophylactic",,
,,,"or diagnostic uses; antisera, other blood fractions and immunological",,
,,,"products, whether or not modified or obtained by means of",,
,,,"biotechnological processes; vaccines, toxins, cultures of",,
,,,"micro-organisms (excluding yeasts) and similar products; cell cultures,",,
,,,whether or not modified:,,
,,," Antisera, other blood fractions and immunological products, whether or",,
,,,not modified or obtained by means of biotechnological processes:,,
3002.12.00,10D,.,Antisera and other blood fractions,Free,Free
3002.13.00,20F,.,"Immunological products, unmixed, not put up in measured doses",,
,,,or in forms or packings for retail sale,Free,Free
3002.14.00,20L,.," Immunological products, mixed, not put up in measured doses",,
,,,or in forms or packings for retail sale,Free,Free
3002.15.00,20E,.,"Immunological products, put up in measured doses or in forms",,
,,,or packings for retail sale,Free,Free
,,," Vaccines, toxins, cultures of micro-organisms (excluding yeasts) and",,
,,,similar products:,,
3002.41.00,,,Vaccines for human medicine,Free,Free
,10L,.,   Vaccines for yellow fever,,
,20H,.,   Other,,
3002.42.00,,,Vaccines for veterinary medicine,Free,Free
,10E,.,   Vaccines against foot and mouth disease,,
,20B,.,   Other,,
± 3002.49.00,,,Other,Free,Free
,02F,kg,   Ricin,,
,08E,.,   Other,,
,,,"Cell cultures, whether or not modified:",,
3002.51.00,00G,.,Cell therapy products,Free,Free
3002.59.00,00C,.,Other,Free,Free
± 3002.90.00,,,Other,Free,Free
