Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,02J,No.,. . Cabs for use in the assembly of motor vehicles,,
,,,. . Other:,,
,,,Refrigerated lorries (trucks):,,
,,,". Containing hydrofluorocarbons, other than in the cab’s air",,
,,,conditioning machine:,,
,,,". . Containing 1,1,1,2-Tetrafluoroethane (HFC-134a):",,
,12F,No.,New,,
,14B,No.,Used,,
,,,. . Containing R-404A:,,
,22C,No.,New,,
,24K,No.,Used,,
,,,. . Containing R407F:,,
,25H,No.,New,,
,26F,No.,Used,,
,,,. . Containing R448A or R449A:,,
,27D,No.,New,,
,28B,No.,Used,,
,,,. . Other:,,
,33J,No.,New,,
,35E,No.,Used,,
,,,. Other:,,
,42H,No.,. . New,,
,44D,No.,. . Used,,
,,,Other:,,
,52E,No.,. New,,
,54A,No.,. Used,,
8704.6,,, Other with only electric motor for propulsion:,,
8704.60.02,,,Unassembled as may be determined by the Minister in accordance,,
,,,"with Section 14 of this Act, and under such condition as the Minister",,
,,,may prescribe,Free,Free
,,,"g.v.w. not exceeding 3,500 kg:",,
,02C,No.,. Vans,,
,04K,No.,. Other,,
,,,Other:,,
,12L,No.,". g.v.w. not exceeding 10,500 kg",,
,14G,No.,. Other,,
,,,Motor vehicles for the transport of goods—continued,,
,,, Other with only electric motor for propulsion—continued,,
,,,Other:,,
8704.60.05,,," g.v.w. not exceeding 3,500 kg",Free,Free
,,,. Refrigerated lorries (trucks):,,
,,,". . Containing hydrofluorocarbons, other than in the cab’s air",,
,,,conditioning machine:,,
,,,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a):",,
,02B,No.,. New,,
,04J,No.,. Used,,
,,,Containing R-404A:,,
,12K,No.,. New,,
,14F,No.,. Used,,
,,,Containing R407F:,,
,15D,No.,. New,,
,16B,No.,. Used,,
,,,Containing R448A or R449A:,,
,17L,No.,. New,,
,18J,No.,. Used,,
,,,Other:,,
,23E,No.,.New,,
,25A,No.,. Used,,
,,,. . Other:,,
,32D,No.,New,,
,34L,No.,Used,,
,,,. Vans:,,
,,,. . Refrigerated:,,
,,,"Containing hydrofluorocarbons, other than in the cab’s air",,
,,,conditioning machine:,,
,,,". Containing 1,1,1,2-Tetrafluoroethane (HFC-134a):",,
,42A,No.,. . New,,
,44H,No.,. . Used,,
,,,. Containing R-404A:,,
,52J,No.,. . New,,
,54E,No.,. . Used,,
,,,. Containing R407F:,,
,55C,No.,. . New,,
,56A,No.,. . Used,,
,,,. Containing R448A or R449A:,,
,57K,No.,. . New,,
,58H,No.,. . Used,,
,,,. Other:,,
,63D,No.,. . New,,
,65L,No.,. . Used,,
,,,Other:,,
,72C,No.,. New,,
,74K,No.,. Used,,
,,,. . Other:,,
,82L,No.,New,,
,84G,No.,Used,,
,,,. Other:,,
,92H,No.,. . New,,
,94D,No.,. . Used,,
,,,Motor vehicles for the transport of goods—continued,,
,,, Other with only electric motor for propulsion—continued,,
,,,Other—continued,,
,,, Other:,,
8704.60.09,,,"g.v.w. not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,02H,No.,. . Cabs for use in the assembly of motor vehicles,,
,,,. . Other:,,
,,,Refrigerated lorries (trucks):,,
,,,". Containing hydrofluorocarbons, other than in the cab’s air",,
,,,conditioning machine:,,
,,,". . Containing 1,1,1,2-Tetrafluoroethane (HFC-134a):",,
,12E,No.,New,,
,14A,No.,Used,,
,,,. . Containing R-404A:,,
,22B,No.,New,,
,24J,No.,Used,,
,,,. . Containing R407F:,,
,25G,No.,New,,
,26E,No.,Used,,
,,,. . Containing R448A or R449A:,,
,27C,No.,New,,
,28A,No.,Used,,
,,,. . Other:,,
,33H,No.,New,,
,35D,No.,Used,,
,,,. Other:,,
,42G,No.,. . New,,
,44C,No.,. . Used,,
,,,Other:,,
,52D,No.,. New,,
,54L,No.,. Used,,
8704.60.29,,,Other,Free,Free
,02J,No.,. . Cabs for use in the assembly of motor vehicles,,
,,,. . Other:,,
,,,Refrigerated lorries (trucks):,,
,,,". Containing hydrofluorocarbons, other than in the cab’s air",,
,,,conditioning machine:,,
,,,". . Containing 1,1,1,2-Tetrafluoroethane (HFC-134a):",,
,12F,No.,New,,
,14B,No.,Used,,
,,,. . Containing R-404A:,,
,22C,No.,New,,
,24K,No.,Used,,
,,,. . Containing R407F:,,
,25H,No.,New,,
,26F,No.,Used,,
,,,. . Containing R448A or R449A:,,
,27D,No.,New,,
,28B,No.,Used,,
,,,. . Other:,,
,33J,No.,New,,
,35E,No.,Used,,
,,,. Other:,,
,42H,No.,. . New,,
,44D,No.,. . Used,,
,,,Other:,,
,52E,No.,. New,,
,54A,No.,. Used,,
8704.9,,, Other:,,
8704.90.02,,,Unassembled as may be determined by the Minister in accordance,,
,,,"with Section 14 of this Act, and under such condition as the Minister",,
,,,may prescribe,Free,Free
,,,"g.v.w. not exceeding 3,500 kg:",,
,02D,No.,. Vans,,
,06G,No.,. Other,,
,,,Other:,,
,12A,No.,". g.v.w. not exceeding 10,500 kg",,
,14H,No.,. Other,,
,,,Motor vehicles for the transport of goods—continued,,
,,, Other—continued,,
,,,Other:,,
8704.90.12,,," g.v.w. not exceeding 3,500 kg",Free,Free
,,,. Refrigerated lorries (trucks):,,
,,,". . Containing hydrofluorocarbons, other than in the cab’s air",,
,,,conditioning machine:,,
,,,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a):",,
,02K,No.,. New,,
,06B,No.,. Used,,
,,,Containing R-404A:,,
,12G,No.,. New,,
,14C,No.,. Used,,
,,,Containing R407F:,,
,16K,No.,. New,,
,26G,No.,. Used,,
,,,Containing R448A or R449A:,,
,28C,No.,. New,,
,35F,No.,. Used,,
,,,Other:,,
,36D,No.,. New,,
,37B,No.,. Used,,
,,,. . Other:,,
,38L,No.,New,,
,40B,No.,Used,,
,,,. Vans:,,
,,,. . Refrigerated:,,
,,,"Containing hydrofluorocarbons, other than in the cab’s air",,
,,,conditioning machine:,,
,,,". Containing 1,1,1,2-Tetrafluoroethane (HFC-134a):",,
,42J,No.,. . New,,
,44E,No.,. . Used,,
,,,. Containing R-404A:,,
,52F,No.,. . New,,
,54B,No.,. . Used,,
,,,. Containing R407F:,,
,55L,No.,. . New,,
,56J,No.,. . Used,,
,,,. Containing R448A or R449A:,,
,57G,No.,. . New,,
,58E,No.,. . Used,,
,,,. Other:,,
,63A,No.,. . New,,
,65H,No.,. . Used,,
,,,Other:,,
,72L,No.,. New,,
,74G,No.,. Used,,
,,,. . Other:,,
,82H,No.,New,,
,84D,No.,Used,,
,,,. Other:,,
,92E,No.,. . New,,
,94A,No.,. . Used,,
,,,Motor vehicles for the transport of goods—continued,,
,,, Other—continued,,
,,,Other—continued,,
,,, Other:,,
8704.90.21,,,"g.v.w. not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,02J,No.,. . Cabs for use in the assembly of motor vehicles,,
,,,. . Other:,,
,,,Refrigerated lorries (trucks):,,
,,,". Containing hydrofluorocarbons, other than in the cab’s air",,
,,,conditioning machine:,,
,,,". . Containing 1,1,1,2-Tetrafluoroethane (HFC-134a):",,
,12F,No.,New,,
,14B,No.,Used,,
,,,. . Containing R-404A:,,
,22C,No.,New,,
,24K,No.,Used,,
,,,. . Containing R407F:,,
,26F,No.,New,,
,27D,No.,Used,,
,,,. . Containing R448A or R449A:,,
,28B,No.,New,,
,30D,No.,Used,,
,,,. . Other:,,
,33J,No.,New,,
,35E,No.,Used,,
,,,. Other:,,
,42H,No.,. . New,,
,44D,No.,. . Used,,
,,,Other:,,
,52E,No.,. New,,
,54A,No.,. Used,,
8704.90.29,,,Other,Free,Free
,02K,No.,. . Cabs for use in the assembly of motor vehicles,,
,,,. . Other:,,
,,,Refrigerated lorries (trucks):,,
,,,". Containing hydrofluorocarbons, other than in the cab’s air",,
,,,conditioning machine:,,
,,,". . Containing 1,1,1,2-Tetrafluoroethane (HFC-134a):",,
,12G,No.,New,,
,14C,No.,Used,,
,,,. . Containing R-404A:,,
,22D,No.,New,,
,24L,No.,Used,,
,,,. . Containing R407F:,,
,26G,No.,New,,
,27E,No.,Used,,
,,,. . Containing R448A or R449A:,,
,28C,No.,New,,
,30E,No.,Used,,
,,,. . Other:,,
,33K,No.,New,,
,35F,No.,Used,,
,,,. Other:,,
,42J,No.,. . New,,
,44E,No.,. . Used,,
,,,Other:,,
,52F,No.,. New,,
,54B,No.,. Used,,
87.05,,,"Special purpose motor vehicles, other than those principally designed",,
,,,"for the transport of persons or goods (for example, breakdown lorries,",,
,,,"crane lorries, fire fighting vehicles, concrete-mixer lorries, road",,
,,,"sweeper lorries, spraying lorries, mobile workshops, mobile",,
,,,radiological units):,,
8705.10.00,,, Crane lorries,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01B,No.,. . New,,
,09H,No.,. . Used,,
8705.20.00,,, Mobile drilling derricks,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01F,No.,. . New,,
,09A,No.,. . Used,,
8705.30.00,,, Fire fighting vehicles,5,Free
,,,,,*See Below
,,,,,CA Free
,01K,No.,. . New,,
,09E,No.,. . Used,,
8705.40.00,,, Concrete-mixer lorries,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01C,No.,. . New,,
,09J,No.,. . Used,,
8705.90.00,,, Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01A,No.,. . New,,
,09G,No.,. . Used,,
87.06,,,,,
8706,,,"Chassis fitted with engines, for the motor vehicles of headings 87.01 to",,
,,,87.05:,,
,,, Unassembled as may be determined by the Minister in accordance with,,
,,,"Section 14 of this Act, and under such conditions as the Minister may",,
,,,prescribe:,,
8706.00.01,,,"For the passenger motor vehicles of heading 87.03, and other vehicles",,
,,,"of heading 87.04 of a g.v.w. not exceeding 3,500 kg",Free,Free
,01C,No.,For motor cars,,
,09J,No.,Other,,
8706.00.09,,,Other,Free,Free
,01D,No.,"G.v.w. exceeding 3,500 kg but not exceeding 10,500 kg",,
,09K,No.,Other,,
,,, Other:,,
8706.00.11,,,"For the passenger motor vehicles of heading 87.03, and other vehicles of",,
,,,"heading 87.04 of a g.v.w. not exceeding 3,500 kg",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,01J,No.,For electronically propelled vehicles,,
,,,Other:,,
,11F,No.,.For motor cars,,
,19A,No.,. Other,,
8706.00.21,,,"For the vehicles of headings 87.02 and 87.05, and road tractors of",,
,,,heading 87.01 and vehicles of heading 87.04 of a g.v.w. exceeding,,
,,,"3,500 kg but not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01D,No.,For electrically propelled vehicles,,
,,,Other:,,
,11A,No.,. For vehicles of heading 87.04,,
,19G,No.,. Other,,
,,,"Chassis fitted with engines, for the motor vehicles of, etc.—continued",,
,,, Other—continued,,
8706.00.29,,,"For other vehicles exceeding 10,500 kg",Free,Free
,01E,No.,For electrically propelled vehicles,,
,09L,No.,Other,,
87.07,,,"Bodies (including cabs), for the motor vehicles of headings 87.01 to",,
,,,87.05:,,
8707.10.00,,, For the vehicles of heading 87.03,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,01J,No.,. . Motor cars,,
,09D,No.,. . Other,,
,,, Other:,,
8707.90.01,,,"For road tractors of heading 87.01 of a g.v.w. not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01D,No.,"G.v.w. exceeding 3,500 kg but not exceeding 10,500 kg",,
,09K,No.,Other,,
8707.90.11,00A,No.,"For the vehicles of heading 87.04 of a g.v.w. not exceeding 3,500 kg",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
8707.90.21,00G,No.,"For the vehicles of heading 87.04 of a g.v.w. exceeding 3,500 kg",,
,,,"but not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8707.90.29,00H,No.,For other vehicles of headings 87.01 and 87.04 of a g.v.w. exceeding,,
,,,"10,500 kg",Free,Free
8707.90.31,,,For the vehicles of heading 87.02,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01L,No.,"G.v.w. exceeding 3,500 kg but not exceeding 10,500 kg",,
,09F,No.,Other,,
8707.90.39,,,For the vehicles of heading 87.05,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01A,No.,"G.v.w. exceeding 3,500 kg but not exceeding 10,500 kg",,
,09G,No.,Other,,
87.08,,,Parts and accessories of the motor vehicles of headings 87.01 to 87.05:,,
8708.1,,, Bumpers and parts thereof:,,
8708.10.01,,,Of plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Bumpers:,,
,01C,No.,. Airdams,,
,08L,No.,. Other,,
,19F,. .,Parts,,
8708.10.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01D,No.,Bumpers,,
,09K,. .,Parts,,
,,,"Parts and accessories of the motor vehicles of, etc.—continued",,
,,, Other parts and accessories of bodies (including cabs):,,
8708.21,,,Safety seat belts:,,
8708.21.01,00C,No.," Components for use in the assembly, completion or manufacture",,
,,,"of motor vehicles in accordance with Section 14 of this Act, as",,
,,,may be determined by the Minister,10,Free
,,,,,*See Below
,,,,,CA 3.33
,,,,,RCEP 8
,,,,,1/2025 7.3
8708.21.09,00D,No., Other,5,Free
,,,,,*See Below
,,,,,CA Free
8708.22,,,"Front windscreens (windshields), rear windows and other windows",,
,,,specified in Subheading Note 1 to this Chapter:,,
8708.22.01,00H,No.," For the tractors of subheadings 8701.10, 8701.30, 8701.91, 8701.92,",,
,,,"8701.93, 8701.94 and 8704.99",Free,Free
8708.22.05,00C,No., Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8708.29,,,Other:,,
8708.29.01,,," Components for use in the assembly, completion or manufacture of",,
,,,"motor vehicles in accordance with Section 14 of this Act, as may be",,
,,,determined by the Minister,10,Free
,,,,,*See Below
,,,,,CA 3.33
,,,,,RCEP 8
,,,,,1/2025 7.3
,01H,. .,. Arm rests,,
,,,". Interior trim components of hardboard, cardboard or similar",,
,,,"materials, leather or sheeting of plastics, cut to shape:",,
,11E,. .,. . Door panels,,
,19L,. .,. . Rear parcel trays,,
,29H,. .,. . Other,,
,31K,No.,. Airdams,,
,39E,No.,. Spoilers,,
,41G,. .,". Melt sheet, cut to shape",,
,49B,. .,. Sunvisors and covers including arm and fixing brackets,,
,51D,. .,". Upholsterers’ materials (such as flock, wadding, batting, fluting,",,
,,,"linters, padding foam) cut, moulded or fabricated to shape",,
,59K,. .,". Upholsterers’ textiles, fabrics, leather or sheeting of plastics, cut,",,
,,,moulded or fabricated to shape,,
,,, Other:,,
8708.29.11,,,Of plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01C,No.,. . Spoilers,,
,09J,. .,. . Other,,
,,,Other:,,
8708.29.21,10H,No.," For the tractors of subheadings 8701.10, 8701.30, 8701.91,",,
,,,"8701.92, 8701.93, 8701.94 and 8704.99",Free,Free
8708.29.29,10J,No., Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8708.3,,, Brakes and servo-brakes; parts thereof:,,
,,,Mounted brake linings:,,
8708.30.01,00B,No.," For the tractors of subheadings 8701.10, 8701.30, 8701.91,",,
,,,"8701.92, 8701.93, 8701.94 and 8704.99",Free,Free
,,,"Parts and accessories of the motor vehicles of, etc.—continued",,
,,, Brakes and servo-brakes; parts thereof—continued,,
,,,Mounted brake linings—continued,,
8708.30.05,,, Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10E,No. =,.Brake shoes,,
,,,#NAME?,,
,15F,No.,. Brake disc pads,,
,19J,No.,. Other,,
,,,Other:,,
8708.30.09,,, Of plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10L,No.,. Brake and servo-brake assemblies,,
,19D,. .,. Other,,
,,, Other:,,
8708.30.15,00C,. .,"For the tractors of subheadings 8701.10, 8701.30, 8701.91,",,
,,,"8701.92, 8701.93, 8701.94 and 8704.99",Free,Free
8708.30.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10F,No.,. . Brake and servo-brake assemblies,,
,19K,. .,. . Other,,
8708.40.00,,, Gear boxes and parts thereof,Free,Free
,,,". . For the tractors of subheadings 8701.10, 8701.30, 8701.91, 8701.92,",,
,,,"8701.93, 8701.94 and 8704.99:",,
,01H,No.,Gear boxes,,
,09C,. .,Parts,,
,,,. . Other:,,
,11E,No.,Gear boxes,,
,19L,. .,Parts,,
8708.5,,," Drive-axles with differential, whether or not provided with other",,
,,,"transmission components, and non-driving axles; parts thereof:",,
8708.50.01,,,"For the tractors of subheadings 8701.10, 8701.30, 8701.91, 8701.92,",,
,,,"8701.93, 8701.94 and 8704.99",Free,Free
,10G,. .,"Drive-axles with differential, whether or not provided with other",,
,,,transmission components,,
,15H,. .,Non-driving axles,,
,19L,. .,Parts,,
8708.50.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10H,. .,"Drive-axles with differential, whether or not provided with other",,
,,,transmission components,,
,15J,. .,Non-driving axles,,
,19A,. .,Parts,,
8708.7,,, Road wheels and parts and accessories thereof:,,
,,,"Components for use in the assembly, completion or manufacture of",,
,,,"motor vehicles in accordance with Section 14 of this Act, as may be",,
,,,determined by the Minister:,,
8708.70.02,,," For the passenger motor vehicles of heading 87.03, and other",,
,,,"vehicles of heading 87.04 of a g.v.w. not exceeding 3,500 kg",10,Free
,,,,,*See Below
,,,,,CA 3.33
,,,,,RCEP 8
,,,,,1/2025 7.3
,01A,No.,. Wheels of aluminium alloys,,
,11J,. .,". Hubcaps, hub centres, full wheel covers, wheel trim bonds and",,
,,,"discs, and wheel trim rimbellishes",,
,19D,. .,. Other,,
,,,"Parts and accessories of the motor vehicles of, etc.—continued",,
,,, Road wheels and parts and accessories thereof—continued,,
,,,"Components for use in the assembly, completion or, etc.—continued",,
8708.70.05,,," For the vehicles of headings 87.02, 87.05 and road tractors of",,
,,,"heading 87.01, and vehicles of heading 87.04 of a g.v.w. exceeding",,
,,,"3,500 kg but not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01L,No.,. Wheels of aluminium alloys,,
,11H,. .,". Hubcaps, hub centres, full wheel covers, wheel trim bonds and",,
,,,"discs, and wheel trim rimbellishes",,
,19C,. .,. Other,,
8708.70.09,,," For other vehicles exceeding 10,500 kg",Free,Free
,01F,No.,. Wheels of aluminium alloys,,
,11C,. .,". Hubcaps, hub centres, full wheel covers, wheel trim bonds and",,
,,,"discs, and wheel trim rimbellishes",,
,19J,. .,. Other,,
,,,Other:,,
8708.70.11,00B,No.," For the tractors of subheadings 8701.10, 8701.91, 8701.92,",,
,,,"8701.93, 8701.94 and 8704.99",Free,Free
8708.70.19,,, Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,. Of aluminium alloys:,,
,11J,No.,. . Wheels,,
,19D,. .,. . Parts and accessories,,
,,,. Other:,,
,21F,No.,Wheels,,
,29A,. .,. . Parts and accessories,,
8708.8,,, Suspension systems and parts thereof (including shock-absorbers):,,
8708.80.01,,,Suspension shock-absorbers,Free,Free
,10H,. .,Of plastics,,
,,,Other:,,
,15J,No.,". For the tractors of subheadings 8701.10, 8701.30, 8701.91, 8701.92,",,
,,,"8701.93, 8701.94 and 8704.99",,
,19A,No.,. Other,,
8708.80.09,00A,. .,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,, Other parts and accessories:,,
8708.91,,,Radiators and parts thereof:,,
8708.91.02,,," For the tractors of subheadings 8701.10, 8701.30, 8701.91, 8701.92,",,
,,,"8701.93, 8701.94 and 8704.99",Free,Free
,01C,No.,. Radiators,,
,09J,. .,. Parts,,
8708.91.08,,, Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 5
,,,,,1/2025 5
,01A,No.,. Radiators,,
,09G,. .,. Parts,,
8708.92,,,Silencers (mufflers) and exhaust pipes; parts thereof:,,
,,," Components for use in the assembly, completion or manufacture of",,
,,,"motor vehicles in accordance with Section 14 of this Act, as may be",,
,,,determined by the Minister:,,
8708.92.02,00K,No.,"For the passenger motor vehicles of heading 87.03, and other",,
,,,"vehicles of heading 87.04 of a g.v.w. not exceeding 3,500 kg",10,Free
,,,,,*See Below
,,,,,CA 3.33
,,,,,RCEP 8
,,,,,1/2025 7.3
8708.92.05,00J,No.,"For the vehicles of headings 87.02, 87.05 and road tractors of",,
,,,"heading 87.01, and vehicles of heading 87.04 of a g.v.w. exceeding",,
,,,"3,500 kg but not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,"Parts and accessories of the motor vehicles of, etc.—continued",,
,,, Other parts and accessories—continued,,
,,,Silencers (mufflers) and exhaust pipes; parts thereof—continued,,
,,," Components for use in the assembly, completion or, etc.—continued",,
8708.92.09,00D,No.,"For other vehicles exceeding 10,500 kg",Free,Free
,,, Other:,,
8708.92.11,00J,No.,Silencers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other:,,
8708.92.21,00D,No.," For the tractors of subheadings 8701.10, 8701.30, 8701.91, 8701.92,",,
,,,"8701.93, 8701.94 and 8704.99",Free,Free
8708.92.29,10B,No., Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8708.93,,,Clutches and parts thereof:,,
8708.93.01,,," For the tractors of subheadings 8701.10, 8701.30, 8701.91, 8701.92,",,
,,,"8701.93, 8701.94 and 8704.99",Free,Free
,01F,No.,. Clutches,,
,09A,. .,. Parts,,
8708.93.09,,, Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01G,No.,. Clutches,,
,09B,. .,. Parts,,
8708.94,,,"Steering wheels, steering columns and steering boxes; parts thereof:",,
8708.94.01,00B,. ., Of plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,, Other:,,
8708.94.11,00H,. .,"For the tractors of subheadings 8701.10, 8701.30, 8701.91, 8701.92,",,
,,,"8701.93, 8701.94 and 8704.99",Free,Free
8708.94.19,10F,. .,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8708.95.00,00L,. .,Safety airbags with inflater system; parts thereof,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8708.99,,,Other:,,
,,, Chassis:,,
8708.99.01,00E,No.,For electrically propelled vehicles,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8708.99.09,00F,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Parts and accessories of the motor vehicles of, etc.—continued",,
,,, Other parts and accessories—continued,,
,,,Other—continued,,
,,, Other:,,
,,,"Components for use in the assembly, completion or manufacture",,
,,,"of motor vehicles in accordance with Section 14 of this Act, as",,
,,,may be determined by the Minister:,,
8708.99.12,,," For the passenger motor vehicles of heading 87.03, and other",,
,,,"vehicles of heading 87.04 of a g.v.w. not exceeding 3,500 kg",10,Free
,,,,,*See Below
,,,,,CA 3.33
,,,,,RCEP 10
,,,,,1/2025 10
,01E,No.,Drive shafts,,
,09L,. .,Other,,
8708.99.15,,," For the vehicles of headings 87.02, 87.05 and road tractors of",,
,,,"heading 87.01, and vehicles of heading 87.04 of a g.v.w.",,
,,,"exceeding 3,500 kg but not exceeding 10,500 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01D,No.,Drive shafts,,
,09K,. .,Other,,
8708.99.19,,," For other vehicles exceeding 10,500 kg",Free,Free
,01K,No.,Drive shafts,,
,09E,. .,Other,,
,,,Other:,,
8708.99.22,,," Motor vehicle cuts, for vehicles of a cylinder capacity not",,
,,,"exceeding 1,000 cc, not being essentially complete vehicles of",,
,,,heading 87.03 or 87.04,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01L,No.,"Nose cuts, being the front assembly of a cut made across a",,
,,,vehicle forward of the front suspension tower,,
,03G,No.,"Tower cuts, being the front assembly of a cut made across a",,
,,,vehicle forward of the fire wall,,
,06A,No.,"Front cuts, being the front assembly of a cut made across a",,
,,,vehicle in front of the B-pillar,,
,08H,No.,"Rear cuts, being the rear portion of a cut made across a vehicle",,
,,,from behind the B-pillar,,
8708.99.25,,," Motor vehicle cuts, for vehicles of a cylinder capacity exceeding",,
,,,"1,000 cc, not being essentially complete vehicles of heading",,
,,,87.03 or 87.04,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01K,No.,"Nose cuts, being the front assembly of a cut made across a",,
,,,vehicle forward of the front suspension tower,,
,03F,No.,"Tower cuts, being the front assembly of a cut made across a",,
,,,vehicle forward of the fire wall,,
,06L,No.,"Front cuts, being the front assembly of a cut made across a",,
,,,vehicle in front of the B-pillar,,
,08G,No.,"Rear cuts, being the rear portion of a cut made across a vehicle",,
,,,from behind the B-pillar,,
8708.99.28,,, Heaters; parts thereof,Free,Free
,01J,No.,Heaters,,
,19A,. .,Parts,,
8708.99.29,,, Other parts and accessories of plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01E,No.,Airdams (excluding those which form an integral part of,,
,,,the vehicle body or bumper),,
,29E,. .,Other,,
,,,"Parts and accessories of the motor vehicles of, etc.—continued",,
,,, Other parts and accessories—continued,,
,,,Other—continued,,
,,, Other—continued,,
,,,Other—continued,,
,,, Other parts and accessories:,,
8708.99.31,00A,. .,"For tractors of subheadings 8701.10, 8701.30, 8701.91, 8701.92,",,
,,,"8701.93, 8701.94 and 8704.99",Free,Free
8708.99.39,11H,. .,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
87.09,,,"Works trucks, self-propelled, not fitted with lifting or handling",,
,,,"equipment, of the type used in factories, warehouses, dock areas or",,
,,,airports for short distance transport of goods; tractors of the type,,
,,,used on railway station platforms; parts of the foregoing vehicles:,,
,,, Vehicles:,,
8709.11.00,00A,No.,Electrical,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8709.19,,,Other:,,
8709.19.01,00D,No., Tractors of the type used on railway station platforms,Free,Free
8709.19.09,00E,No., Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8709.9,,, Parts:,,
8709.90.01,00B,. .,Tractors of the type used on railway station platforms,Free,Free
8709.90.09,00C,. .,Other,5,Free
